storm_id,name,point_index,time,year,lat,lon,wind_kt,wind_kph,on_land,dist_to_coast_km
WP272019,KALMAEGI,10,2019-11-14 00:00:00,2019,14.5,127.3,25.0,46.300000000000004,False,312.368381782554
WP272019,KALMAEGI,11,2019-11-14 06:00:00,2019,15.1,126.8,25.0,46.300000000000004,False,290.874714629542
WP272019,KALMAEGI,12,2019-11-14 12:00:00,2019,15.2,126.4,25.0,46.300000000000004,False,259.8681817117819
WP272019,KALMAEGI,13,2019-11-14 18:00:00,2019,15.4,126.2,25.0,46.300000000000004,False,256.65337936501294
WP272019,KALMAEGI,14,2019-11-15 00:00:00,2019,15.6,126.4,25.0,46.300000000000004,False,287.44676423647843
WP272019,KALMAEGI,15,2019-11-15 06:00:00,2019,15.8,126.3,25.0,46.300000000000004,False,293.9304046436598
WP272019,KALMAEGI,16,2019-11-15 12:00:00,2019,15.9,126.3,25.0,46.300000000000004,False,301.2959561200068
WP272019,KALMAEGI,17,2019-11-15 18:00:00,2019,16.0,126.3,30.0,55.56,False,308.8096535538425
WP272019,KALMAEGI,18,2019-11-16 00:00:00,2019,15.8,126.1,30.0,55.56,False,277.9961117634249
WP272019,KALMAEGI,19,2019-11-16 06:00:00,2019,15.7,126.1,30.0,55.56,False,270.53225343839534
WP272019,KALMAEGI,20,2019-11-16 12:00:00,2019,15.5,125.9,30.0,55.56,False,239.76172959932157
WP272019,KALMAEGI,21,2019-11-16 18:00:00,2019,15.6,125.4,35.0,64.82000000000001,False,211.01269149464733
WP272019,KALMAEGI,22,2019-11-17 00:00:00,2019,16.1,125.0,40.0,74.08,False,239.00548557726862
WP272019,KALMAEGI,23,2019-11-17 06:00:00,2019,16.6,124.9,45.0,83.34,False,258.522874281557
WP272019,KALMAEGI,24,2019-11-17 12:00:00,2019,16.8,124.6,45.0,83.34,False,222.93284198971426
WP272019,KALMAEGI,25,2019-11-17 18:00:00,2019,17.1,124.1,50.0,92.60000000000001,False,166.94811067802678
WP272019,KALMAEGI,26,2019-11-18 00:00:00,2019,17.5,123.6,55.0,101.86,False,121.68958081476617
WP272019,KALMAEGI,27,2019-11-18 06:00:00,2019,18.2,123.3,70.0,129.64000000000001,False,103.98530495390655
WP272019,KALMAEGI,28,2019-11-18 12:00:00,2019,18.9,123.0,75.0,138.9,False,91.18408545647426
WP272019,KALMAEGI,29,2019-11-18 18:00:00,2019,19.0,122.6,85.0,157.42000000000002,False,64.48592203828004
WP272019,KALMAEGI,30,2019-11-19 00:00:00,2019,19.2,122.5,90.0,166.68,False,59.75628847740078
WP272019,KALMAEGI,31,2019-11-19 06:00:00,2019,19.2,122.7,85.0,157.42000000000002,False,79.3291538548209
WP272019,KALMAEGI,32,2019-11-19 12:00:00,2019,18.9,122.5,75.0,138.9,False,51.04935287293005
WP272019,KALMAEGI,33,2019-11-19 18:00:00,2019,18.5,122.2,65.0,120.38000000000001,True,2.5420468109618515
WP272019,KALMAEGI,34,2019-11-20 00:00:00,2019,17.5,121.5,45.0,83.34,True,70.85958959052203
WP272019,KALMAEGI,35,2019-11-20 06:00:00,2019,16.6,120.8,35.0,64.82000000000001,True,52.592403347695125
WP272019,KALMAEGI,36,2019-11-20 12:00:00,2019,15.4,120.1,30.0,55.56,True,16.00097959973362
WP272019,KALMAEGI,37,2019-11-20 18:00:00,2019,14.2,118.9,25.0,46.300000000000004,False,133.1540063472602
WP272019,KALMAEGI,38,2019-11-21 00:00:00,2019,13.5,118.0,20.0,37.04,False,227.81173813930525
WP272019,KALMAEGI,39,2019-11-21 06:00:00,2019,13.0,116.9,20.0,37.04,False,331.8448111707019
WP282019,FUNG-WONG,6,2019-11-20 06:00:00,2019,17.9,127.8,35.0,64.82000000000001,False,565.7955639257299
WP282019,FUNG-WONG,7,2019-11-20 12:00:00,2019,18.5,126.2,45.0,83.34,False,409.806932433662
WP282019,FUNG-WONG,8,2019-11-20 18:00:00,2019,19.5,125.4,55.0,101.86,False,347.42736898198615
WP282019,FUNG-WONG,9,2019-11-21 00:00:00,2019,19.9,124.6,65.0,120.38000000000001,False,274.958457953514
WP282019,FUNG-WONG,10,2019-11-21 06:00:00,2019,20.5,124.3,65.0,120.38000000000001,False,236.1808863347706
WP282019,FUNG-WONG,11,2019-11-21 12:00:00,2019,21.3,124.2,60.0,111.12,False,234.00001419947293
WP292019,KAMMURI,25,2019-12-01 18:00:00,2019,12.9,127.7,80.0,148.16,False,247.79376656593416
WP292019,KAMMURI,26,2019-12-02 00:00:00,2019,12.9,126.6,95.0,175.94,False,139.5887693322544
WP292019,KAMMURI,27,2019-12-02 06:00:00,2019,12.9,125.6,115.0,212.98000000000002,False,56.96474566745984
WP292019,KAMMURI,28,2019-12-02 12:00:00,2019,12.9,124.7,120.0,222.24,False,40.05172193321659
WP292019,KAMMURI,29,2019-12-02 18:00:00,2019,13.0,123.4,115.0,212.98000000000002,False,4.81613830687259
WP292019,KAMMURI,30,2019-12-03 00:00:00,2019,13.1,122.2,105.0,194.46,False,22.58793750433779
WP292019,KAMMURI,31,2019-12-03 06:00:00,2019,13.1,121.1,90.0,166.68,True,30.401109260588346
WP292019,KAMMURI,32,2019-12-03 12:00:00,2019,13.2,120.1,80.0,148.16,False,32.95610738972731
WP292019,KAMMURI,33,2019-12-03 18:00:00,2019,13.8,119.1,60.0,111.12,False,106.11813965817396
WP292019,KAMMURI,34,2019-12-04 00:00:00,2019,14.1,118.1,55.0,101.86,False,215.54637014587894
WP292019,KAMMURI,35,2019-12-04 06:00:00,2019,14.2,117.2,50.0,92.60000000000001,False,313.2184035533388
WP292019,KAMMURI,36,2019-12-04 12:00:00,2019,14.5,116.3,40.0,74.08,False,399.05117567596596
WP302019,PHANFONE,18,2019-12-24 00:00:00,2019,10.8,127.7,75.0,138.9,False,195.4666120150457
WP302019,PHANFONE,19,2019-12-24 06:00:00,2019,11.0,126.3,85.0,157.42000000000002,False,57.09205716171245
WP302019,PHANFONE,20,2019-12-24 12:00:00,2019,11.4,124.9,90.0,166.68,True,2.493537898986521
WP302019,PHANFONE,21,2019-12-24 18:00:00,2019,11.7,123.4,95.0,175.94,False,28.130128620295558
WP302019,PHANFONE,22,2019-12-25 00:00:00,2019,11.8,122.4,105.0,194.46,False,7.828954263682197
WP302019,PHANFONE,23,2019-12-25 06:00:00,2019,12.1,121.4,105.0,194.46,False,3.6993087896799155
WP302019,PHANFONE,24,2019-12-25 12:00:00,2019,12.6,120.2,100.0,185.20000000000002,False,42.42585963972372
WP302019,PHANFONE,25,2019-12-25 18:00:00,2019,12.8,119.3,90.0,166.68,False,82.75429892367814
WP302019,PHANFONE,26,2019-12-26 00:00:00,2019,13.1,118.6,85.0,157.42000000000002,False,164.0075156385722
WP302019,PHANFONE,27,2019-12-26 06:00:00,2019,13.4,118.1,85.0,157.42000000000002,False,219.27335505847023
WP302019,PHANFONE,28,2019-12-26 12:00:00,2019,13.9,117.7,80.0,148.16,False,257.11386583627495
WP302019,PHANFONE,29,2019-12-26 18:00:00,2019,14.4,117.3,75.0,138.9,False,300.71219402915233
WP302019,PHANFONE,30,2019-12-27 00:00:00,2019,14.6,117.1,65.0,120.38000000000001,False,313.3115006425375
WP302019,PHANFONE,31,2019-12-27 06:00:00,2019,14.7,116.8,55.0,101.86,False,341.3501741318428
WP302019,PHANFONE,32,2019-12-27 12:00:00,2019,14.8,116.5,50.0,92.60000000000001,False,370.37542834792106
WP302019,PHANFONE,33,2019-12-27 18:00:00,2019,14.8,116.0,45.0,83.34,False,422.31273738539863
WP012020,VONGFONG,21,2020-05-13 12:00:00,2020,12.1,127.9,90.0,166.68,False,256.9059767384376
WP012020,VONGFONG,22,2020-05-13 18:00:00,2020,12.1,127.0,100.0,185.20000000000002,False,159.17301938722892
WP012020,VONGFONG,23,2020-05-14 00:00:00,2020,12.1,126.2,95.0,175.94,False,72.45744088069789
WP012020,VONGFONG,24,2020-05-14 06:00:00,2020,12.2,125.3,100.0,185.20000000000002,True,10.835997075324938
WP012020,VONGFONG,25,2020-05-14 12:00:00,2020,12.3,124.6,85.0,157.42000000000002,True,23.2159659318408
WP012020,VONGFONG,26,2020-05-14 18:00:00,2020,12.5,123.6,65.0,120.38000000000001,False,7.2018505343449135
WP012020,VONGFONG,27,2020-05-15 00:00:00,2020,13.3,122.7,65.0,120.38000000000001,False,2.4898649441753506
WP012020,VONGFONG,28,2020-05-15 06:00:00,2020,14.0,122.0,60.0,111.12,False,8.990578463456117
WP012020,VONGFONG,29,2020-05-15 12:00:00,2020,15.2,121.5,55.0,101.86,False,3.4145758099585484
WP012020,VONGFONG,30,2020-05-15 18:00:00,2020,16.2,121.1,40.0,74.08,True,59.10701995310575
WP012020,VONGFONG,31,2020-05-16 00:00:00,2020,18.0,120.0,40.0,74.08,False,46.20211729038078
WP012020,VONGFONG,32,2020-05-16 06:00:00,2020,18.7,120.0,25.0,46.300000000000004,False,63.68225631883812
WP012020,VONGFONG,33,2020-05-16 12:00:00,2020,19.2,120.3,20.0,37.04,False,80.50377658213111
WP012020,VONGFONG,34,2020-05-16 18:00:00,2020,20.3,120.5,20.0,37.04,False,135.93357343719035
WP012020,VONGFONG,35,2020-05-17 00:00:00,2020,20.6,120.2,15.0,27.78,False,165.46009219879437
WP012020,VONGFONG,36,2020-05-17 06:00:00,2020,21.2,120.7,15.0,27.78,False,124.77161524417001
WP022020,NURI,4,2020-06-09 00:00:00,2020,10.8,128.0,15.0,27.78,False,225.6155086221466
WP022020,NURI,5,2020-06-09 06:00:00,2020,11.0,127.2,15.0,27.78,False,152.61886771019135
WP022020,NURI,6,2020-06-09 12:00:00,2020,11.1,126.4,15.0,27.78,False,67.90333694281817
WP022020,NURI,7,2020-06-09 18:00:00,2020,11.3,125.9,15.0,27.78,False,25.48176578707435
WP022020,NURI,8,2020-06-10 00:00:00,2020,11.5,125.6,20.0,37.04,False,7.989594657038183
WP022020,NURI,9,2020-06-10 06:00:00,2020,11.8,125.3,20.0,37.04,True,16.426993471117083
WP022020,NURI,10,2020-06-10 12:00:00,2020,12.6,125.0,20.0,37.04,False,3.9071960165509236
WP022020,NURI,11,2020-06-10 18:00:00,2020,13.3,124.5,20.0,37.04,False,33.76395217981716
WP022020,NURI,12,2020-06-11 00:00:00,2020,14.1,123.9,20.0,37.04,False,24.861707310047766
WP022020,NURI,13,2020-06-11 06:00:00,2020,14.8,123.0,20.0,37.04,False,58.428447592346224
WP022020,NURI,14,2020-06-11 12:00:00,2020,15.4,122.0,20.0,37.04,False,39.43429676344311
WP022020,NURI,15,2020-06-11 18:00:00,2020,15.9,120.8,25.0,46.300000000000004,True,49.782513328202974
WP022020,NURI,16,2020-06-12 00:00:00,2020,16.4,119.4,30.0,55.56,False,41.65398132376177
WP022020,NURI,17,2020-06-12 06:00:00,2020,16.9,118.2,30.0,55.56,False,180.38582054131268
WP022020,NURI,18,2020-06-12 12:00:00,2020,17.4,117.2,30.0,55.56,False,299.7349078316355
WP022020,NURI,19,2020-06-12 18:00:00,2020,17.9,116.2,30.0,55.56,False,419.05590049065864
WP032020,HAGUPIT,4,2020-08-01 06:00:00,2020,20.9,127.9,30.0,55.56,False,612.1523904035016
WP032020,HAGUPIT,5,2020-08-01 12:00:00,2020,21.4,127.1,30.0,55.56,False,534.4732591683512
WP032020,HAGUPIT,6,2020-08-01 18:00:00,2020,22.0,126.1,35.0,64.82000000000001,False,440.0353492617344
WP042020,SINLAKU,0,2020-07-29 00:00:00,2020,14.4,123.9,15.0,27.78,False,43.94350795427843
WP042020,SINLAKU,1,2020-07-29 06:00:00,2020,14.8,122.4,15.0,27.78,False,8.19676045433162
WP042020,SINLAKU,2,2020-07-29 12:00:00,2020,15.3,121.0,15.0,27.78,True,40.675847771644136
WP042020,SINLAKU,3,2020-07-29 18:00:00,2020,15.5,119.4,15.0,27.78,False,52.911296277575026
WP042020,SINLAKU,4,2020-07-30 00:00:00,2020,16.0,117.7,15.0,27.78,False,219.86262115390136
WP042020,SINLAKU,5,2020-07-30 06:00:00,2020,16.1,116.4,15.0,27.78,False,358.58977249214774
WP052020,JANGMI,0,2020-08-08 00:00:00,2020,17.2,126.7,20.0,37.04,False,436.5766692077024
WP052020,JANGMI,1,2020-08-08 06:00:00,2020,18.1,126.3,20.0,37.04,False,414.54474285469036
WP052020,JANGMI,2,2020-08-08 12:00:00,2020,19.3,126.1,25.0,46.300000000000004,False,411.0931053258558
WP052020,JANGMI,3,2020-08-08 18:00:00,2020,21.2,126.1,30.0,55.56,False,430.3178110867587
WP072020,MEKKHALA,0,2020-08-08 12:00:00,2020,14.9,117.3,15.0,27.78,False,283.93035076422484
WP072020,MEKKHALA,1,2020-08-08 18:00:00,2020,15.0,117.8,20.0,37.04,False,229.07892320946726
WP072020,MEKKHALA,2,2020-08-09 00:00:00,2020,15.3,118.0,20.0,37.04,False,201.22620543965445
WP072020,MEKKHALA,3,2020-08-09 06:00:00,2020,15.9,118.3,25.0,46.300000000000004,False,155.75310856657316
WP072020,MEKKHALA,4,2020-08-09 12:00:00,2020,17.0,118.5,30.0,55.56,False,155.75697648629733
WP072020,MEKKHALA,5,2020-08-09 18:00:00,2020,18.2,118.6,30.0,55.56,False,194.3343511072931
WP072020,MEKKHALA,6,2020-08-10 00:00:00,2020,19.3,118.6,35.0,64.82000000000001,False,225.23103394556514
WP072020,MEKKHALA,7,2020-08-10 06:00:00,2020,20.4,118.6,45.0,83.34,False,295.20357577781255
WP072020,MEKKHALA,8,2020-08-10 12:00:00,2020,21.6,118.5,50.0,92.60000000000001,False,354.71148784048637
WP082020,HIGOS,0,2020-08-16 06:00:00,2020,17.4,123.5,15.0,27.78,False,108.03400315190463
WP082020,HIGOS,1,2020-08-16 12:00:00,2020,17.9,123.4,15.0,27.78,False,121.96431564991103
WP082020,HIGOS,2,2020-08-16 18:00:00,2020,18.4,123.0,20.0,37.04,False,72.09609502272178
WP082020,HIGOS,3,2020-08-17 00:00:00,2020,19.0,121.9,20.0,37.04,True,0.6450699446612909
WP082020,HIGOS,4,2020-08-17 06:00:00,2020,19.5,120.7,20.0,37.04,False,65.61819745013587
WP082020,HIGOS,5,2020-08-17 12:00:00,2020,19.7,119.5,25.0,46.300000000000004,False,174.01127475452606
WP082020,HIGOS,6,2020-08-17 18:00:00,2020,20.0,118.3,30.0,55.56,False,290.9290751395377
WP082020,HIGOS,7,2020-08-18 00:00:00,2020,20.4,116.8,35.0,64.82000000000001,False,448.0314709029576
WP092020,BAVI,0,2020-08-21 00:00:00,2020,20.4,122.5,20.0,37.04,False,49.241466904254914
WP092020,BAVI,1,2020-08-21 06:00:00,2020,21.1,122.2,20.0,37.04,False,25.980433377875517
WP092020,BAVI,2,2020-08-21 12:00:00,2020,22.0,122.3,25.0,46.300000000000004,False,104.05769749458399
WP132020,NOUL,0,2020-09-14 00:00:00,2020,11.0,127.3,10.0,18.52,False,163.3249018398479
WP132020,NOUL,1,2020-09-14 06:00:00,2020,11.6,126.5,10.0,18.52,False,97.98832838839361
WP132020,NOUL,2,2020-09-14 12:00:00,2020,12.4,125.4,10.0,18.52,False,7.339760491128291
WP132020,NOUL,3,2020-09-14 18:00:00,2020,12.6,123.7,10.0,18.52,True,1.4086847504314748
WP132020,NOUL,4,2020-09-15 00:00:00,2020,12.8,122.0,15.0,27.78,False,19.4208204177525
WP132020,NOUL,5,2020-09-15 06:00:00,2020,12.8,120.5,25.0,46.300000000000004,False,29.238495672851936
WP132020,NOUL,6,2020-09-15 12:00:00,2020,12.7,119.2,35.0,64.82000000000001,False,85.38037624960869
WP132020,NOUL,7,2020-09-15 18:00:00,2020,12.8,118.2,40.0,74.08,False,190.15341961201034
WP132020,NOUL,8,2020-09-16 00:00:00,2020,13.1,117.6,35.0,64.82000000000001,False,262.3129235788457
WP132020,NOUL,9,2020-09-16 06:00:00,2020,13.6,116.6,40.0,74.08,False,377.0192949697229
WP132020,NOUL,10,2020-09-16 12:00:00,2020,13.9,116.0,40.0,74.08,False,440.6018844906854
WP172020,LINFA,0,2020-10-08 18:00:00,2020,13.2,118.5,20.0,37.04,False,179.09959562336564
WP172020,LINFA,1,2020-10-09 00:00:00,2020,13.2,117.6,20.0,37.04,False,266.20597687465926
WP172020,LINFA,2,2020-10-09 06:00:00,2020,13.2,116.8,20.0,37.04,False,348.2225642504317
WP172020,LINFA,3,2020-10-09 12:00:00,2020,13.1,116.0,20.0,37.04,False,421.8642183621212
WP182020,NANGKA,0,2020-10-11 00:00:00,2020,16.9,119.7,15.0,27.78,False,60.02778763567545
WP182020,NANGKA,1,2020-10-11 06:00:00,2020,17.1,119.2,20.0,37.04,False,104.34675783583407
WP182020,NANGKA,2,2020-10-11 12:00:00,2020,17.3,118.8,20.0,37.04,False,149.54498265211515
WP182020,NANGKA,3,2020-10-11 18:00:00,2020,17.5,118.2,25.0,46.300000000000004,False,212.6523727629969
WP182020,NANGKA,4,2020-10-12 00:00:00,2020,17.8,117.2,30.0,55.56,False,319.56459691363335
WP192020,SAUDEL,12,2020-10-19 12:00:00,2020,14.2,126.8,30.0,55.56,False,251.18578747779767
WP192020,SAUDEL,13,2020-10-19 18:00:00,2020,15.0,125.9,30.0,55.56,False,203.42970531906494
WP192020,SAUDEL,14,2020-10-20 00:00:00,2020,15.7,124.7,35.0,64.82000000000001,False,186.53994443457032
WP192020,SAUDEL,15,2020-10-20 06:00:00,2020,16.1,123.7,45.0,83.34,False,156.56876402374363
WP192020,SAUDEL,16,2020-10-20 12:00:00,2020,15.9,122.2,45.0,83.34,False,24.84248632877466
WP192020,SAUDEL,17,2020-10-20 18:00:00,2020,16.2,120.0,40.0,74.08,False,1.3994357091988465
WP192020,SAUDEL,18,2020-10-21 00:00:00,2020,15.8,119.3,45.0,83.34,False,51.339323867273706
WP192020,SAUDEL,19,2020-10-21 06:00:00,2020,16.0,118.5,45.0,83.34,False,134.39652873814404
WP192020,SAUDEL,20,2020-10-21 12:00:00,2020,15.9,117.5,45.0,83.34,False,241.26741111185746
WP192020,SAUDEL,21,2020-10-21 18:00:00,2020,16.2,116.8,60.0,111.12,False,315.60454111969904
WP192020,SAUDEL,22,2020-10-22 00:00:00,2020,16.7,116.5,60.0,111.12,False,351.53733987976176
WP192020,SAUDEL,23,2020-10-22 06:00:00,2020,17.0,116.4,65.0,120.38000000000001,False,368.05489132470865
WP192020,SAUDEL,24,2020-10-22 12:00:00,2020,17.5,116.1,60.0,111.12,False,413.0042546193624
WP212020,MOLAVE,12,2020-10-24 18:00:00,2020,13.4,127.7,40.0,74.08,False,270.63338870130553
WP212020,MOLAVE,13,2020-10-25 00:00:00,2020,13.4,126.4,50.0,92.60000000000001,False,158.03488534973374
WP212020,MOLAVE,14,2020-10-25 06:00:00,2020,13.4,124.7,65.0,120.38000000000001,False,43.2109198504358
WP212020,MOLAVE,15,2020-10-25 12:00:00,2020,13.4,123.1,70.0,129.64000000000001,False,7.902821829133966
WP212020,MOLAVE,16,2020-10-25 18:00:00,2020,13.1,121.9,75.0,138.9,False,15.071096774266351
WP212020,MOLAVE,17,2020-10-26 00:00:00,2020,13.1,120.4,80.0,148.16,False,19.111241212946002
WP212020,MOLAVE,18,2020-10-26 06:00:00,2020,13.4,118.9,85.0,157.42000000000002,False,136.01958249685057
WP212020,MOLAVE,19,2020-10-26 12:00:00,2020,13.2,117.7,90.0,166.68,False,256.1736409117942
WP222020,GONI,24,2020-10-31 06:00:00,2020,14.7,127.6,160.0,296.32,False,350.9760823875198
WP222020,GONI,25,2020-10-31 12:00:00,2020,14.2,126.4,165.0,305.58000000000004,False,217.02435950974242
WP222020,GONI,26,2020-10-31 18:00:00,2020,13.6,125.1,170.0,314.84000000000003,False,75.07677896403273
WP222020,GONI,27,2020-11-01 00:00:00,2020,13.5,123.6,130.0,240.76000000000002,True,1.9458833157506616
WP222020,GONI,28,2020-11-01 06:00:00,2020,13.6,122.2,75.0,138.9,False,1.7887450018844737
WP222020,GONI,29,2020-11-01 12:00:00,2020,14.1,121.2,60.0,111.12,True,38.9433838543648
WP222020,GONI,30,2020-11-01 18:00:00,2020,14.5,119.6,50.0,92.60000000000001,False,61.707826994876
WP222020,GONI,31,2020-11-02 00:00:00,2020,14.7,118.5,30.0,55.56,False,168.5739357760551
WP222020,GONI,32,2020-11-02 06:00:00,2020,15.2,118.0,30.0,55.56,False,204.09633666012752
WP222020,GONI,33,2020-11-02 12:00:00,2020,15.1,116.9,35.0,64.82000000000001,False,320.05790720375677
WP222020,GONI,34,2020-11-02 18:00:00,2020,15.1,116.1,35.0,64.82000000000001,False,402.7791701018284
WP232020,ATSANI,7,2020-11-02 06:00:00,2020,19.6,127.4,30.0,55.56,False,551.4190363588492
WP232020,ATSANI,8,2020-11-02 12:00:00,2020,19.8,127.0,35.0,64.82000000000001,False,516.8466252996894
WP232020,ATSANI,9,2020-11-02 18:00:00,2020,20.0,127.3,35.0,64.82000000000001,False,551.9826493661176
WP232020,ATSANI,10,2020-11-03 00:00:00,2020,20.1,127.9,35.0,64.82000000000001,False,613.2979712272806
WP232020,ATSANI,17,2020-11-04 18:00:00,2020,20.4,127.6,50.0,92.60000000000001,False,580.118091520118
WP232020,ATSANI,18,2020-11-05 00:00:00,2020,20.3,126.5,50.0,92.60000000000001,False,466.00866473065685
WP232020,ATSANI,19,2020-11-05 06:00:00,2020,20.3,125.7,50.0,92.60000000000001,False,382.7124325014282
WP232020,ATSANI,20,2020-11-05 12:00:00,2020,20.5,124.2,50.0,92.60000000000001,False,225.76575502984548
WP232020,ATSANI,21,2020-11-05 18:00:00,2020,20.6,122.7,45.0,83.34,False,70.89250647897738
WP232020,ATSANI,22,2020-11-06 00:00:00,2020,20.9,121.8,50.0,92.60000000000001,False,8.980584071317496
WP232020,ATSANI,23,2020-11-06 06:00:00,2020,21.4,120.9,45.0,83.34,False,113.04016270506756
WP232020,ATSANI,24,2020-11-06 12:00:00,2020,21.9,120.3,50.0,92.60000000000001,False,191.40522042364893
WP242020,ETAU,1,2020-11-07 00:00:00,2020,11.2,127.4,15.0,27.78,False,177.55005497482549
WP242020,ETAU,2,2020-11-07 06:00:00,2020,12.0,125.6,15.0,27.78,False,9.693213388742539
WP242020,ETAU,3,2020-11-07 12:00:00,2020,12.5,123.9,20.0,37.04,False,10.054675903651006
WP242020,ETAU,4,2020-11-07 18:00:00,2020,12.8,122.5,20.0,37.04,False,31.23887663062216
WP242020,ETAU,5,2020-11-08 00:00:00,2020,12.9,120.3,20.0,37.04,False,43.500401889952975
WP242020,ETAU,6,2020-11-08 06:00:00,2020,12.7,118.7,20.0,37.04,False,135.09543284306662
WP242020,ETAU,7,2020-11-08 12:00:00,2020,12.5,117.0,25.0,46.300000000000004,False,295.0231675465186
WP252020,VAMCO,8,2020-11-10 06:00:00,2020,13.6,127.9,45.0,83.34,False,300.33995590748606
WP252020,VAMCO,9,2020-11-10 12:00:00,2020,14.4,126.6,50.0,92.60000000000001,False,242.67550026953904
WP252020,VAMCO,10,2020-11-10 18:00:00,2020,14.5,125.9,60.0,111.12,False,174.6551254488324
WP252020,VAMCO,11,2020-11-11 00:00:00,2020,14.6,124.6,70.0,129.64000000000001,False,70.5307192763432
WP252020,VAMCO,12,2020-11-11 06:00:00,2020,14.5,123.5,85.0,157.42000000000002,False,48.078770967462155
WP252020,VAMCO,13,2020-11-11 12:00:00,2020,14.6,122.9,100.0,185.20000000000002,False,33.73626046787737
WP252020,VAMCO,14,2020-11-11 18:00:00,2020,15.0,121.4,95.0,175.94,True,13.552431517846921
WP252020,VAMCO,15,2020-11-12 00:00:00,2020,15.2,119.5,80.0,148.16,False,48.591411774692226
WP252020,VAMCO,16,2020-11-12 06:00:00,2020,15.2,118.5,75.0,138.9,False,151.04086357146412
WP252020,VAMCO,17,2020-11-12 12:00:00,2020,15.2,117.4,75.0,138.9,False,265.5761598965826
WP252020,VAMCO,18,2020-11-12 18:00:00,2020,15.3,116.5,75.0,138.9,False,355.94672923862817
WP262020,KROVANH,1,2020-12-17 18:00:00,2020,6.5,127.8,15.0,27.78,False,155.64436457166866
WP262020,KROVANH,2,2020-12-18 00:00:00,2020,6.9,127.0,20.0,37.04,False,57.19624614040831
WP262020,KROVANH,3,2020-12-18 06:00:00,2020,7.8,126.0,10.0,18.52,True,43.25904007509582
WP262020,KROVANH,4,2020-12-18 12:00:00,2020,8.3,124.0,10.0,18.52,False,12.88370361250442
WP262020,KROVANH,5,2020-12-18 18:00:00,2020,8.9,122.3,20.0,37.04,False,68.02400745419685
WP262020,KROVANH,6,2020-12-19 00:00:00,2020,9.0,120.8,20.0,37.04,False,79.2580214402693
WP262020,KROVANH,7,2020-12-19 06:00:00,2020,9.1,120.1,20.0,37.04,False,27.292292252065778
WP262020,KROVANH,8,2020-12-19 12:00:00,2020,9.6,119.2,25.0,46.300000000000004,False,47.64159992189367
WP262020,KROVANH,9,2020-12-19 18:00:00,2020,10.0,117.4,20.0,37.04,False,99.14671572720135
WP012021,DUJUAN,28,2021-02-21 12:00:00,2021,8.9,127.7,25.0,46.300000000000004,False,149.19864862633196
WP012021,DUJUAN,29,2021-02-21 18:00:00,2021,9.9,126.8,25.0,46.300000000000004,False,68.7816536251982
WP012021,DUJUAN,30,2021-02-22 00:00:00,2021,10.9,126.2,25.0,46.300000000000004,False,44.915152559394635
WP012021,DUJUAN,31,2021-02-22 06:00:00,2021,12.0,125.1,15.0,27.78,True,26.704557889741327
WP022021,SURIGAE,26,2021-04-18 00:00:00,2021,13.1,127.7,155.0,287.06,False,255.727395043699
WP022021,SURIGAE,27,2021-04-18 06:00:00,2021,13.4,127.0,135.0,250.02,False,206.93471435342317
WP022021,SURIGAE,28,2021-04-18 12:00:00,2021,13.6,126.8,125.0,231.5,False,205.67980331789465
WP022021,SURIGAE,29,2021-04-18 18:00:00,2021,13.9,126.5,125.0,231.5,False,204.74662569835266
WP022021,SURIGAE,30,2021-04-19 00:00:00,2021,14.2,126.4,125.0,231.5,False,217.02435950974242
WP022021,SURIGAE,31,2021-04-19 06:00:00,2021,14.5,126.3,125.0,231.5,False,214.8090089947781
WP022021,SURIGAE,32,2021-04-19 12:00:00,2021,14.7,126.3,120.0,222.24,False,223.02223837475617
WP022021,SURIGAE,33,2021-04-19 18:00:00,2021,15.1,126.2,115.0,212.98000000000002,False,235.90383188151065
WP022021,SURIGAE,34,2021-04-20 00:00:00,2021,15.4,126.2,115.0,212.98000000000002,False,256.65337936501294
WP022021,SURIGAE,35,2021-04-20 06:00:00,2021,15.9,126.0,125.0,231.5,False,278.1927329855073
WP022021,SURIGAE,36,2021-04-20 12:00:00,2021,16.4,125.9,120.0,222.24,False,314.3637678276264
WP022021,SURIGAE,37,2021-04-20 18:00:00,2021,16.9,125.5,115.0,212.98000000000002,False,316.75685315930866
WP022021,SURIGAE,38,2021-04-21 00:00:00,2021,17.5,125.2,115.0,212.98000000000002,False,286.84356323601446
WP022021,SURIGAE,39,2021-04-21 06:00:00,2021,18.1,124.9,115.0,212.98000000000002,False,273.35697967858
WP022021,SURIGAE,40,2021-04-21 12:00:00,2021,18.8,124.8,115.0,212.98000000000002,False,265.8600001319894
WP022021,SURIGAE,41,2021-04-21 18:00:00,2021,19.3,124.8,105.0,194.46,False,280.7021783787659
WP022021,SURIGAE,42,2021-04-22 00:00:00,2021,19.7,125.0,100.0,185.20000000000002,False,314.79699621741037
WP022021,SURIGAE,43,2021-04-22 06:00:00,2021,20.3,125.3,100.0,185.20000000000002,False,341.0746876911545
WP022021,SURIGAE,44,2021-04-22 12:00:00,2021,21.1,126.1,95.0,175.94,False,428.5089267876223
WP022021,SURIGAE,45,2021-04-22 18:00:00,2021,21.6,126.9,90.0,166.68,False,515.252040251693
WP032021,UNNAMED,6,2021-05-13 06:00:00,2021,7.4,127.8,35.0,64.82000000000001,False,131.10754738605857
